transliteration,translation,source
i-ri-šum i-šu iš-tù ha-muš-tim ša a-šur-i-mì-tí ù a-mur-IŠTAR,Reckoned from the week of Aššur-imittī and Amur-Ištar he is to pay within 2 months.,train_split
um-ma a-la-hu-um-ma a-šur-re-ṣí en-nam-a-šur ú da-dí-a a-na e-lá-ma qí-bi4-ma 24 ma-na KÙ.BABBAR dan-a-šur DUMU ša-lim-a-hi-im ub-lam 16.66666 ma-na KÙ.BABBAR a-šur-na-da DUMU,"Thus Ali-ahum, Aššur-rēṣī, Ennam-Aššur and Dadiya, say to Elamma: 24 minas of silver Dān-Aššur, son of Šalim-ahum, has brought us. 16.6666 minas of silver Aššur-nādā, son of Aššur-idī, has brought us.",train_split
GÚ 10 ma-na AN.NA ku-nu-ku 2 ANŠE.HI.A ṣa-la-mu 30 {TÚG}ku-ta-nu 4 TÚG šu-ru-tum kà-áb-tù-tum ša li-wi-tim 17 ma-na AN.NA a qá-tí-šu a-dí-in 1 TÚG ra-qú-tum 1 TÚG ša ta-tur4-a-li-ša 1 TÚG ša DINGIR-šu-GAL mì-ma a-nim LUGAL-{d}IŠKUR un-la-ku-nu-tí,"2 talents 10 minas of tin under seal, 2 black donkeys, 30",sentence_word_index
áš-ta-na-pá-ar-ma a-lá-kam ú-lá i-mu-a a-dí a-e-im u4-mì-im tí-dí-a-tù-šu gap ù,For how long big_gap and he was not afraid to speak before your representatives.,train_split
a-na i-sú-rik13 qí-bi-ma um-ma ša-lim-a-šur-ma 1.3333300000000001 ma-na KÙ.BABBAR ṣa-ru-pá-am ší-im NA4.GUG-tí-kà a-mur-a-a wa-bar-ni ù a-ha-at-ni ug-ba-áb-tám ú-ša-áš-qí-il5-ma ku-nu-ki-a du-du na-áš-a-kum 2.5 ma-na 0.5 GÍN KI i- big_gap gap 0.5 ma-na KI ku-za-zi-im 0.5 ma-na KI a-šur-be-el-a-wa-tim mì-ma a-nim KÙ.BABBAR ṣa-ru-pu-um ša ší-im NA4.GUG-tí-kà ša a-we-li a-ni-ú-tim du-du i-na ha-hi-im ú-ba-lá-kum 2 ma-na LÁ 3 GÍN KÙ.BABBAR-áp-kà,"To Issu-arik from Šalim-Aššur: I made our guest Amuraya and our sister, the priestess, pay 1.3333 mina of refined silver, the proceeds from your carnelian, and Dudu is bringing it to you under my seal. 2.5 minas 0.5 shekel owed by I big_gap , gap 0.5 mina owed by Kuzāzum, 0.5 mina owed by Aššur-bēl-awātim, all this, refined silver, from the proceeds of your carnelian, from these men, Dudu will bring to you in hahhum. 2 minas less 3 shekels is your silver, 5 shekels belong to me.",train_split
KÙ.BABBAR ku-nu-ki-kà li-dí-nam šu-ma da,Let him give me the silver under your seal.,train_split
PUZUR4.IŠTAR a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš-ki i-dí-ni-a-tí-ma IGI GÍR ša a-šùr,The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.,train_split
a ma-na-im ú-ṣa-áb ITU.KAM áb-ša-ra-ni li-mu-um a-al-DUG IGI e-nam-a-šùr IGI a-šùr-dan,"If he does not pay, he will add interest at the colony rate from 1 1/2 shekels.",sentence_word_index
ú-ṣa-áb ITU.KAM be-el-tí-É.GAL-lim li-mu-um ša qá-tí a-šur-ma-lik DUMU a-lá-hi-im IGI a-šùr-GAL DUMU en-na-nim IGI LUGAL-sú-en6 IGI lu-lu DUMU am-ri-a,"If he does not pay, he will add 1 1/2 shekels per mina per week as interest.",sentence_word_index
pí-šu iš-me a-šur-ta-ak-lá-ku DUMU a- big_gap tap-pá-ú-šu,Aššur-taklāku son of A big_gap was his absent partner.,train_split
ša 3 TÚG 0.33333 ma-na.TA 1 ma-na qá-sú i-dí 5.5 TÚG.TA 10 GÍN.TA 3 TÚG ša ik-ri-bi4-kà 10 GÍN.TA iš-ku-nu-nim,"For 3 textiles at 0.3333 mina apiece he deposited 1 mina as his share, 5.5 textiles at 10 shekels apiece, for 3 textiles of your temple-fund they submitted 10 shekels apiece.",train_split
a-na qá-ta-tí-šu-nu a-ha-ha bu-za-zu ù i-ku-pá-ša a-na ku-lu-ma-a ú me-er-e-šu ú-lá i-tù-ru,"Aḫaḫa, Buzāzu and Ikūppaša will not return to Kulumaya or his sons for their shares.",sentence_word_index
a-lu-um li-dí-ni-ma ú-la-ma-ad-kà,"well, when the City has judged me, then I shall inform you.",sentence_word_index
ú ší gap gap gap -ir a-šùr-DU10 DUMU sá-da-a gap -ha-am,I keep writing Aššur-ṭāb son of Sadaya big_gap but he will not come.,train_split
me-at 44 ma-na za-lá-ma i-ba-ší,"Thereof, there are 144 minas zalam-ma??.",sentence_word_index
ṣú-ha-ri ṭur4-da-ma ku-ṣú-um lá i-kà-ša-da-ni ha-ra-ni le-pu-uš i-na dUTU-ši ša ṭup-pí ta-ša-me-ú we-da-ku ṣú-ha-ri ṭur4-da-am,"The very day you hear my letter - since I am alone, send the servants!",train_split
a-na u4-um ga-ma-li-im 8 GÍN KÙ.BABBAR ú-ku-ul-tí 2 ANŠE 1 GÍN a-na ša bi4-lá-tí-kà a-dí-in 2,While could still I oblige you I gave 8 shekels of silver for the fodder of 2 donkeys and 1 shekel for your porters.,sentence_word_index
i-ṣé-er a ni-sà-ba tù-ra-mì-ili5 i-šu iš-tù ha-mu-uš-tim ša DINGIR-na-da a-2,Reckoned from the week eponymy of Ilī-nādā he will send me the silver to Kanesh in 2 months.,train_split
ma-na KÙ.BABBAR e-zi-ib mì-iš-lam al-qé mì-iš-lam ha-la-aq,"Half of it I collected, half of it is lost.""""",train_split
en-um-a-šur lu-zi i-šu iš-tù ha-mu-uš-tim ša i-tur4-DINGIR ú PUZUR4-ša-du-e a-na,Reckoned from the week of Itūr-ilī and Puzur-šadu'e he must pay in one month.,train_split
a-na a-wa-tim a-ni-a-tim,Make him pay the silver and its interest.,train_split
i-šu iš-tù SAG ITU.KAM ša ki-na-tim li-mu-um ša qá-té ì-lí-dan a-na ITU.KAM,"From the beginning of month III, eponymy of the successor of Ilī-dān, they will pay in a month.",train_split
kà-ni-iš a-na ṣé-er ša,Have Šalim-wardī credit your goods to you there.,train_split
KIŠIB a-mur-dUTU DUMU mì-šar-GAL KIŠIB la-qé-pí-im DUMU dAB-ba-ni KIŠIB e-la-ma DUMU i-dí-sú-in ša hu-bu-ul e-la-ma DUMU i-dí-sú-in 0.5 ma-na 6 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er e-la-ma im-dí-lúm i-šu ITU.KAM kán-wár-ta li-mu-um i-dí-a-šùr DUMU ku-bi-dí um-ma e-la-ma-ma 1 ma-na 6 GÍN KÙ.BABBAR-áp-kà a-mur-IŠTAR il5-qé e-la-ma a-na im-dí-lim a-mur-IŠTAR ú-kà-an-ma šu-ma i li-bi a-mur-IŠTAR lá uk-ta-in KÙ.BABBAR ù ṣí-ba-sú e-la-ma a-na im-dí-lim i-ša-qal,"Seal of Amur-Šamaš, son of Mīšar-rabi, seal of Lā-qēpum, son of Ellil-bāni, seal of Elamma, son of Iddin-Suen, about the debt of Elamma son of Iddin-Suen. 1 mina 6 shekels of refined silver Elamma owes to Imdī-ilum. Month IX, epoynmy of Iddin-Aššur, son of Kubīdi. Elamma said: 'Your 1 mina 6 shekels of silver Amur-Ištar has collected'. Elamma shall confirm Amur-Ištar as having it to Imdī-ilum and if he does not confirm that Amur-Ištar has it, Elamma will pay the silver and its interest to Imdī-ilum.",original_document
URUDU SIG5 a-na ku-da-dim a-hi-bi-il5-ma URUDU i-na ú-la-ma ša ki-ma i-a-tí ku-da-dam ú-ša-bi-ú-ma ṭup-pí-i ša hu-bu-li-a ú-šé-ṣí-ú-ma a-na i-dí-a-šur a-na na-áb-ší-im e-zi-bu,"I had become indebted to Kudātum for 24 talents 10 minas of fine copper, but in Ulama my representatives paid Kudātum in full, and they produced my tablet concerning my debt and left it with Iddin-Aššur for safe-keeping.",sentence_word_index
šé-li-a-ma a-ma-kam URUDU ù ṣí-ba-sú ša-áš-qí-il5-šu ù a-ha-ma 25,"Also, he furthermore owes me 25 minas of good copper, the price of a donkey.",train_split
lu-šé-ru-ú 15 GÚ SÍG.HI.A ù 7 ANŠE.HI.A ṣa-lá-mì 7 pá-li-lu a-ba-ba ša-lim-wa-ar-dí ù šé-ep-IŠTAR i-ra-dí-ú-ni-kum a-ma-kam lu-qú-ut-kà ša-lim-wa,To Ennam-Aššur from Šu-Ištar: Send your instructions to Kanesh and with respect to my copper - where it may be reached big_gap is not in Kanesh.,train_split
la ta-lá-ka-nim-ma É a-bi4-ku-nu lá tù-za-kà-a ù a-na-kam li-mu-um,"Do you not know that our father left me in an empty house, so we have to borrow money for food for the household to have something to eat?",train_split
ma-na LÁ 0.25 GÍN KÙ.BABBAR i-ṣé-er IŠTAR-lá-ma-sí na-na-a tí-šu,Ištar-lamassī owes 29 3/4 shekels silver to Nanaya.,sentence_word_index
a gap gap ṣú-ba-tám,Winter should not catch up with me.,train_split
a-na ší-im 17 ma-na AN.NA 8.5 GÍN.TA 2 ma-na KÙ.BABBAR-áp-šu ša a-dí-da i-dí-na-ni-ma a-na-ku a-na tí-me-el-ki-a a-ṣé-er a-lá-hi-im ú-šé-bi-lu-šu a-na-kam ni-kà-sí a-na-ku ù a-lá-hu-um ni-sí-ma iš-tù ší-im 3 TÚGku-ta-ni ša bé-ú-lá-at a-šur-kà-ší-id i-dí-na-ni-ma 8 GÍN.TA áš-ku-nu-šu-ni lu ší-im 5 ma-na AN.NA-ki-šu ša iš-tí dan-a-šur big_gap mu-ṭá ù ša big_gap iṣ-hi-ir-ma 9 GÍN big_gap lu KÙ.BABBAR 4 GÍN ša a-šu-mì big_gap gap gap gap šu-um-šu ú-ṣa-hi-ru 1 ma-na 7.5 GÍN KÙ.BABBAR ṣa-ru-pá-am i li-bi a-la-hi-im en-nam-a-šùr i-dí-i IGI i-ri-ší-im DUMU a-mur-dUTU IGI šu-a-šur gap -xx a-šur IGI šu-IŠTAR DUMU šu-ki-tim,"I and Ali-ahum settled accounts here concerning the price of 17 minas of tin at the rate 1:8.5 its value in silver is 2 minas that Adida gave to me and which I personally sent to Timelkiya to Ali-ahum: after he gave me the proceeds from 3 kutānu-textiles as Aššur-kāšid's working capital and I set down 8 shekels per piece for him, then both the proceeds from his 5 minas of tin that big_gap with Dan-Aššur big_gap the deficit big_gap was deducted and big_gap 9 shekels big_gap and some 4 shekels of silver that he deducted big_gap Ennam-Aššur set down 1 mina 7.5 shekels of refined silver as owed by Ali-ahum. Witnessed by Erišum son of Amur-Šamaš, by Šu-Aššur son of big_gap -Aššur, by Šu-Ištar son of Šukkutum.",original_document
a-na e-lam-ma qí-bi-ma um-ma šu-be-lúm-ma DUMU.MÍ a-šur-dan DUMU zi-zi-im ra-bi4-ṣa-am iš-tù a-limki ta-aṣ-ba-at-ma ú-ṣa-am a-ma-kam wa-ša-áb šu-ma KÙ.BABBAR lu URUDU ša ú-šé-lá-ku-ni ší-ma-am a-dí-ni la ta-áš-a-am KÙ.BABBAR šé-ṣí-ma a-šar ku-wa-tí lí-ib-ší šu-ma ma-ma-an a-na KÙ.BABBAR ṣa-ba-tim ir-ta-ag-ma-kum KÙ.BABBAR KÙ.BABBAR kà-ri-im šu-ma a-na am-tim ú-la É-tí ú-ṭá-hi be-tù ù a-ma-tum ša a-wi-il5-tim a-na ni-ší a-wi-il5-tim qí-ib-a-ma iš-tí-šu-nu le-ta-wu,"Say to Elamma, thus Šu-Bēlum: The daughter of Aššur-dān, son of Zizum, has obtained an attorney from the City, who has left and is staying over there. If with the silver or copper that I sent up to you you have not yet made purchases, then remove the silver and let it stay where you are. Should anybody raise a claim against you in order to seize that silver, the silver belongs to the colony. If he makes an attempt at a slave-girl or the house, the house and the slave-girls belong to the lady! Say to the personnel of the lady that he must negotiate with them.""""",original_document
a-wi-lu KÙ.BABBAR ma-dam e-ri-šu,The men requested a lot of silver.,sentence_word_index
ù a-šu-mì ba-pí-ri ša ta-áš-pu-ra-ni ba-pí-ru-um wa-dí,"Also, concerning the beer about which you wrote, ""Tell me about the beer.""",sentence_word_index
ir-ma-a-šur a-na DU10-ṣí-li-a-šur DUMU ì-lí-a-lim lá-qé-pí-im DUMU PUZUR4-a-na ù i-šu-hi-im DUMU šu-lí ša ki-ma šu-lí iṣ-ba-at-ni-a-tí-ma um-ma ir-ma-a-šur-ma 1.5 ma-na KÙ.BABBAR ša šu-lí DUMU bu-zu-ta-a ša en-na-sú-in DUMU ì-lí-a a-na ší-a-ma-tim i-dí-na-ni-ma qá-tí ú-kà-i-lu-ma a-wa-tí-a ah-ša-lim DUMU bu-zu-ta-a bé-lá-num DUMU šu-a-šur ù a-šur-ták-lá-ku DUMU a-lá-hi-im ig-mu-ru-ni KÙ.BABBAR šu-a-tí ki-ma šu-lí ša-bu-a-tí šu-lí DUMU bu-zu-ta-a lá i-tù-ra-am um-ma DU10-ṣí-li-a-šur-ma lá-qé-ep DUMU PÚZUR-a-na ù i-šu-hu-um DUMU šu-lí a-na ir-ma-a-šur-ma KÙ.BABBAR ša šu-lí ša a-wa-at-kà gám-ra-a-ni šu-lí ša-bu-a-ni a-na ša ṭup-pí-kà a-na KÙ.BABBAR DAM.GÀR-ru-um i-šé-e-kà i-na ha-muš-tim ša a-šur-iš-tí-kál DUMU sú-kà-li-a ITU.KAM tí-i-na-tim li-mu-um ma-ṣí-ì-lí IGI ku-da-dim DUMU a-šùr-DU10 IGI DINGIR-na-da DUMU a-šur-na-da,"Ir'am-Aššur seized us against Ṭāb-ṣilli-Aššur, son of Ilī-ālum, La-qēpum, son of Puzur-Anna, and Išuhum, son of Šuli, representing Šuli, and Ir'am-Aššur said: 2.5 minas of silver belonging to Šuli, son of Buzutaya, which Ennam-Suen, son of Iliya, gave me for making purchases and which I kept in my possession and for which Ah-šalim, son of Buzutāya, Bēlānum, son of Šu-Aššur, and Aššur-taklāku, son of Ali-ahum settled my case, with that silver yousing. have been satisfied as representative of Šuli. Šuli, son of Buzutāya, shall not raise a claim for it against me'. Ṭāb-ṣilli-Aššur, La-qēp, son of Puzur-Anna, and Išuhum, son of Šuli, answered I'ram-Aššur: ""With the silver of Šuli, whose affair with you has been settled, we have satisfied Šuli. On the basis of what your record states the will sue you for the silver"". During the week of Aššuriš-tikal, son of Sukkalliya, month gap of the eponymy of Maṣi-ilī. In the presence of Kudādum, son of Aššur-ṭāb, of Ilī-nādā, son of Asšur-nādā.""",original_document
KIŠIB en-na-nim DUMU šu-bé-lim KIŠIB ú-ṣú-ur-ša-a-šur DUMU a-mur-i-a,"Seal of Ennānum son of Šu-Bēlum, seal of Uṣur-ša-Aššur son of Amurriya.",train_split
ma-al-ú IGI a-šur-e-mu-qí IGI en-nam-a-šur DUMU me-na-a,"Witnessed by Aššur-emūqi, by Ennam-Aššur son of Menaya.",train_split
a-na pu-šu-ke-en6 ú-ra-a ù pí-lá-ah-IŠTAR qí-bi-ma um-ma a-šur-ta-ak-lá-ku-ma a-na qá-ra-be-tim,"To Pūšu-kēn, Ūraya and Pilaḫ-Ištar from Aššur-taklāku-ma:",sentence_word_index
ŠÀ.BA KÙ.BABBAR ri-ik-sí-im 2.25 GÍN KÙ.BABBAR ša ì-lí-a ni-is-ha-tum ša a-šùr na-ad-a KÙ.BABBAR,"In the packet of silver 2 1 / 4 shekels of silver of Iliya, excise for the city of Aššur, have been put.",train_split
a-na ku-li-a qí-bi4-ma um-ma a-ba-ba-a-ma šál-ma-ni ṣú-hu-ur-kà ša-lim ni-šu-kà šál-mu ki-ma ku-a-tí i- gap gap - gap a-bi4-kà a- gap - gap gap a-wa-tí-kà xxxx i-ṣé-ri-a xxxx ma-num xxxxx li-dí-nam gap gap gap gap ša ta- gap gap gap gap gap té-tap-ša-ni gap gap gap na gap - gap gap gap gap gap lá i- gap gap gap gap gap gap e tù-kà- gap gap gap gap gap iš-tù na-áš-pè-er-ta-kà lá ta-lá-kà-ni mì-nam ša ta-áš-ta-na-pá-ra-ni um-ma a-ta-ma ṣú-ba-tí ha-am-ša-at šé-bi4-li-im mì-nam ṣú-ha-ar-kà li-ku-ul mì-nam a-ṣí-tí-kà lá-áš-qú-ul šu-ma a-na a-bi4-kà lá uš-té-ri-id um-ma šu-ut-ma ú-ha-lá-qú-nu GA ša-ni-a-tù i pì-šu ša-ak-na me-er-a-at-kà iš-tí-a ta-al-ta- gap gap um wa-áš-ba-at gap gap gap gap ša É a-bi4-ni tim gap gap gap áb e ta-hi-ri- gap ta-áp-hi-ra-am a-dí-in-ma GU4 aṭ-bu-ùh ší-ru-um ša i-ri-u ša-áp-lá-nu-um i-tab-ku 4 GÚ URUDU ag-mur gap - gap -KAM ṣú-ùh-ur-kà lá i-mu-ut,"To Kuliya, thus says Ababaya: We are well, your youngsters are well and your people are well. Like / Instead of you big_gap of your father big_gap your words big_gap on me ? big_gap Who could give me big_gap By what you big_gap you have treated me big_gap do not big_gap since no letter of yours arrives here. What is the purpose of constantly writing me as follows: Send me five textiles!"" What should your youngsters eat, what should I use to pay for your expenditures if I had not for your father. He said: ""He is destroying you big_gap he has evil intentions!"" Your daughter is / keeps big_gap with me she lives big_gap of our paternal house big_gap I have sold the savings and slaughtered the ox. The meat which remained they have below. I have spent 4 talents of copper big_gap your youngsters have not died!""",original_document
2 ku-ta-ni-šu a-na ha-ti-a 1 ri-ik-súm 0.5 ma-na 5 GÍN ší-im ku-ta-nim a-na i-li-a 1 ri-ik-súm 0.33333 ma-na a-na né-er-am-tim 1 ri-ik-súm 0.33333 ma-na a ší-ma-at-IŠTAR 13 GÍN a-na,"One bundle of silver, the price paid for 2 of his, for hatiya; one bundle containing 35 shekels of silver, the price paid for a , for Iliya; 1 bundle containing 0.3333 mina for Ner'amtum; one bundle containing 0.3333 mina for Šīmat-Ištar; 13 shekels of silver for Kurub-Ištar.",train_split
hu-bu-ul ir-ma-a-šur i-na ITU.1.KAM bé-el-tí-É.GAL li-mu-um ša qá-té a-šur-na-da a-na xx nim i-ša-qal šu-ma lá iš-qúl 1.5 GÍN.TA 1 ma-na-um ki-ma a-wa-at kà-ri-im ṣí-ib-tám i-na ITU.KAM-im ú-ṣa-áb,"In month I, eponymy of the successor of Aššur-nādā, to / within big_gap big_gap big_gap big_gap big_gap he will pay, If he does not pay 1.5 shekels per mina, in accordance with the regulation of the colony he will add as interest per month.",train_split
kà-ru-um dí-nam i-dí-in-ma a-na lu-qú-tim ma-la a-na a-šùr-be-el-a-wa-tim i-pí-iq-du-ma ša-lim-a-šùr ú-šé-ṣí-ú ṭup-pá-am ša ku-nu-ki-šu ša-lim-a-šùr a-na šu-ku-bi-im i-da-an a-na kur-ub-IŠTAR šu-ku-bu-um ú-lá i-tù-a-ar,"The colony has passed a verdict: for all the goods that were entrusted to Aššur-bēl-awātim, and which Šalim-Aššūr had taken out, Šalim-Aššur will give a tablet bearing his seal to Šu-Kūbum. Šu-Kūbum will not raise claim against Kurub-Ištar.",train_split
3 na-áš-pè-ra-tum ša ku-nu-uk sà-ak-li-a gap gap a gap gap gap UD i-na a-lim IGI ma- gap -im IGI- gap gap -na ṭá-áb-tim ša-ak-na i-na gap gap gap za ha- gap gap bi big_gap gap ba-li gap gap gap 0.16666 GÍN 1 gap gap gap -ki a-ni áš-qú-ul,3 missives sealed by Sakliya big_gap big_gap placed big_gap in the City with Ma big_gap and big_gap ki as witnesses.,original_document
ú šu-ma ku-li-a i-lá-kam-ma a-wa-tim ú-ga-mar a-dí a-lá-kà-ni i-ta-ba-lá-šu a-wa-tim lá tù-ga-ma-ra,"And if Kuliya comes in order to settle the affair, hold him in play until I arrive, do not settle the affair!""",sentence_word_index
big_gap GÍN KÙ.BABBAR SAHAR.BA i-ṣé-er,From month VI he will pay in gap months.,train_split
um-ma a-šùr-i-dí-ma a-na a-šùr-na-da ù a-šùr-ta-ak-la-ku qí-bi-ma 2,From Aššur-idī to Aššur-nādā and Aššur-taklāku:,sentence_word_index
me-eh-ru-um ša ṭup-pè-e ha-ru-mu-tim GÁN-lam e-tí-qú,A copy of a sealed tablet that is sent overland.,sentence_word_index
tám i-na ša-am-ší ša ṭup-pì-ni ta-ša-me-ú qá-qá-dí-kà ki-a-ma gap gap a-ma,Concerning this Amur-Ištar keeps the silver in accordance with your instructions.,train_split
ma-na i-na tù-a-ri-šu iš-tù za-al-pá i-ša-qá-lam,He will pay me the remaining two minas in? Zalpa after his return.,sentence_word_index
um-ma a-šùr-ma-lik ša-lim-a-šur ù ì-lí-a-ma a-na ša-lim-a-šur qí-bi-ma la-ma a-šur-ša-du-e i-li-kà-ni la-ma ṭup-pí-kà ub-lá-ni ITU.2.KAM šu-be-lúm i pá-ni a-šur-ša-du-e i-li-kam-ma šu-be-lúm šu-ku-ba-am DUMU a-šur-be-el-a-wa-tim ù a-hi-šu iṣ-ba-at-ma a-na a-limki ir-de8-šu-nu-ma ù né-nu a-wa-tám nu-ta-er-ma um-ma né-nu-ma a-wa-tù-šu-nu ga-am-ra a-na ša ni-iš a-limki i-tù-a-ar a-lúmki dí-nam i-dí-in-ma šu-be-lúm ù DUMU.MÍ i-sú-rik13 a-na šu-ku-bi-im ù a-hi-šu la i-tù-ru šu-ku-bu-um a-na kà-ni-iš i-lá-ak-ma i-tur4-DINGIR ù ku-a-tí a-na šu-be-lim ú-kà-an ki-ma lu-qú-tám ip-qí-da-ku-nu-tí-ni ša a-na gám-ra-tim a-na ša ni-iš a-limki i-tù-ra-ku-ni ta-lá-kam-ma a-dí MU.1.ŠÈ a-wa-tám a-na É a-bi-kà ta-da-an SAG ITU.1.KAM be-el-té-É.GAL-lim li-mu-um e-lá-lí DUMU i-ku-nim a-pu-tum ṭup-pí-kà ší-bi4-kà da-a-a-ni-kà ga-me-er a-wa-tí-kà ša a-na a-limki i-la-kà-ni li-li-kam ša lá i-la-kà-ni ša-sí-ha-a,"From Aššur-malik, Šalim-Aššur and Iliya to Šalim-Aššur: Before Aššur-šadu'e arrived, before he brought your letter, Šu-Bēlum arrived two months before Aššur-šadu'e, and Šu-Bēlum seized Šu-Kūbum son of Aššur-bēl-awātim and his brother and conducted them to the City assembly, and then it was us who rebuffed the matter, saying: Their case is closed. He is reopening a matter that has been sworn by the City."" The City passed a verdict, stating that Šu-Bēlum and Issu-arik's daughter must not raise claim against Šu-Kūbum and his brother. Šu-Kūbum must go to Kanesh to make you and Itūr-ilī confirm to Šu-Bēlum that he entrusted the goods to you. Since he has raised claim against you for everything that had been sworn by the City, you must come and open a case for your paternal estate within one year. Dated the beginning of the month Bēlat-ekallim, the eponymy of Elāli son of Ikūnum. Urgent! As to your tablets, your witnesses, your judges, those who settled your affair - he who will come to the City should come; he who will not come you must extradite - confirm your tablets and your witnesses! Come and give a lawsuit for your paternal estate, for if you do not come, they will take 4 talents of tin and 100 on your account. The tablets belonging to him with his witnesses have been put before the City assembly and they have entered the City Hall. They are in the City Hall. Šu-Bēlum holds a certified tablet with the king's seal, stating that you must give him a lawsuit within one year. Since the matter was concluded two months ago, when we heard the letters that Aššur-šadu'e brought, we made inquiries but we did not go back to the City assembly. Kuziziya brought 10 minas of silver; hinnaya brought 10 minas of silver, and 20 minas of silver have been deducted from your debt. Later on Šu-Bēlum came and he said to hinnaya: ""I entrusted 20 minas of silver to you."" Without those who know about it hinnaya informed him and said: ""Yes, you entrusted that to me. I shall make inquiries, and if they did not bring it, I shall buy it at a merchant's house and pay you."" Šu-Bēlum said: ""The 10 minas that Kuziziya brought is available."" hinnaya gave in in the matter and borrowed 10 minas of silver from a merchant's house and paid him. Also, hinnaya received a certified tablets stating that it will be deducted from your debt. In all, 30 minas of silver will be deducted from your debt. Send the silver to hinnaya so the interest will not make you suffer. In the matter concerning Aššur-bāni big_gap confronted the City assembly and big_gap Had you been present, would they not have treated his words as chaff? For the statement where you said: ""May the City judge my case"", you are to pay 1 mina 10 shekels of silver. Since he formally mentioned a bribe but did not prove it, had you been present, would he not be dead? We borrowed the silver against interest and paid it. Send silver. Urgent! Do not act superior in this matter! Come and clear it up. What can your investors do for you? You have no answer to them, except saying: ""I have been extradited!"" You do not consider your losses, you do not seek the face of your god! Urgent! As soon as you have heard the letter, strengthen your tablets and your witnesses, set out and come! big_gap An attorney big_gap """,original_document
